scope,domain,q_id,k,metric,bm25_v0.1,embedding_v0.1,hybrid_v0.1,reranker_v0.1,hybrid_minus_bm25,hybrid_minus_embedding,reranker_minus_bm25,reranker_minus_embedding,reranker_minus_hybrid
per_question,evidence,Q07,5,core_recall,0.4,0.2,0.2,0.6,-0.2,0.0,0.2,0.4,0.4
per_question,evidence,Q07,10,part_recall,0.133333333333,0.2,0.133333333333,0.266666666667,0.0,-0.066666666667,0.133333333334,0.066666666667,0.133333333334
per_question,evidence,Q07,10,item_coverage,0.166666666667,0.208333333333,0.166666666667,0.291666666667,0.0,-0.041666666666,0.125,0.083333333334,0.125
per_question,evidence,Q07,10,all_parts_rate,0.166666666667,0.166666666667,0.166666666667,0.25,0.0,0.0,0.083333333333,0.083333333333,0.083333333333
per_question,evidence,Q07,10,benchmark_weighted_strict_score,0.244897959184,0.244897959184,0.244897959184,0.367346938776,0.0,0.0,0.122448979592,0.122448979592,0.122448979592
per_question,evidence,Q07,10,weighted_partial_coverage,0.244897959184,0.275510204082,0.244897959184,0.397959183673,0.0,-0.030612244898,0.153061224489,0.122448979591,0.153061224489
per_question,evidence,Q07,10,core_recall,0.4,0.4,0.4,0.6,0.0,0.0,0.2,0.2,0.2
per_question,evidence,Q07,20,part_recall,0.133333333333,0.2,0.266666666667,0.266666666667,0.133333333334,0.066666666667,0.133333333334,0.066666666667,0.0
per_question,evidence,Q07,20,item_coverage,0.166666666667,0.208333333333,0.291666666667,0.291666666667,0.125,0.083333333334,0.125,0.083333333334,0.0
per_question,evidence,Q07,20,all_parts_rate,0.166666666667,0.166666666667,0.25,0.25,0.083333333333,0.083333333333,0.083333333333,0.083333333333,0.0
per_question,evidence,Q07,20,benchmark_weighted_strict_score,0.244897959184,0.244897959184,0.367346938776,0.367346938776,0.122448979592,0.122448979592,0.122448979592,0.122448979592,0.0
per_question,evidence,Q07,20,weighted_partial_coverage,0.244897959184,0.275510204082,0.397959183673,0.397959183673,0.153061224489,0.122448979591,0.153061224489,0.122448979591,0.0
per_question,evidence,Q07,20,core_recall,0.4,0.4,0.6,0.6,0.2,0.2,0.2,0.2,0.0
per_question,evidence,Q07,50,part_recall,0.266666666667,0.266666666667,0.266666666667,0.266666666667,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q07,50,item_coverage,0.291666666667,0.291666666667,0.291666666667,0.291666666667,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q07,50,all_parts_rate,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q07,50,benchmark_weighted_strict_score,0.367346938776,0.367346938776,0.367346938776,0.367346938776,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q07,50,weighted_partial_coverage,0.397959183673,0.397959183673,0.397959183673,0.397959183673,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q07,50,core_recall,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,1,part_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,1,item_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,1,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,1,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,1,weighted_partial_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,1,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,3,part_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,3,item_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,3,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,3,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,3,weighted_partial_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,3,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,5,part_recall,0.0,0.181818181818,0.0,0.0,0.0,-0.181818181818,0.0,-0.181818181818,0.0
per_question,evidence,Q09,5,item_coverage,0.0,0.181818181818,0.0,0.0,0.0,-0.181818181818,0.0,-0.181818181818,0.0
per_question,evidence,Q09,5,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,5,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,5,weighted_partial_coverage,0.0,0.235294117647,0.0,0.0,0.0,-0.235294117647,0.0,-0.235294117647,0.0
per_question,evidence,Q09,5,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q09,10,part_recall,0.0,0.454545454545,0.181818181818,0.0,0.181818181818,-0.272727272727,0.0,-0.454545454545,-0.181818181818
per_question,evidence,Q09,10,item_coverage,0.0,0.454545454545,0.181818181818,0.0,0.181818181818,-0.272727272727,0.0,-0.454545454545,-0.181818181818
per_question,evidence,Q09,10,all_parts_rate,0.0,0.272727272727,0.0,0.0,0.0,-0.272727272727,0.0,-0.272727272727,0.0
per_question,evidence,Q09,10,benchmark_weighted_strict_score,0.0,0.294117647059,0.0,0.0,0.0,-0.294117647059,0.0,-0.294117647059,0.0
per_question,evidence,Q09,10,weighted_partial_coverage,0.0,0.529411764706,0.161764705882,0.0,0.161764705882,-0.367647058824,0.0,-0.529411764706,-0.161764705882
per_question,evidence,Q09,10,core_recall,0.0,0.333333333333,0.0,0.0,0.0,-0.333333333333,0.0,-0.333333333333,0.0
per_question,evidence,Q09,20,part_recall,0.0,0.454545454545,0.181818181818,0.181818181818,0.181818181818,-0.272727272727,0.181818181818,-0.272727272727,0.0
per_question,evidence,Q09,20,item_coverage,0.0,0.454545454545,0.181818181818,0.181818181818,0.181818181818,-0.272727272727,0.181818181818,-0.272727272727,0.0
per_question,evidence,Q09,20,all_parts_rate,0.0,0.272727272727,0.0,0.0,0.0,-0.272727272727,0.0,-0.272727272727,0.0
per_question,evidence,Q09,20,benchmark_weighted_strict_score,0.0,0.294117647059,0.0,0.0,0.0,-0.294117647059,0.0,-0.294117647059,0.0
per_question,evidence,Q09,20,weighted_partial_coverage,0.0,0.529411764706,0.161764705882,0.161764705882,0.161764705882,-0.367647058824,0.161764705882,-0.367647058824,0.0
per_question,evidence,Q09,20,core_recall,0.0,0.333333333333,0.0,0.0,0.0,-0.333333333333,0.0,-0.333333333333,0.0
per_question,evidence,Q09,50,part_recall,0.272727272727,0.636363636364,0.5,0.409090909091,0.227272727273,-0.136363636364,0.136363636364,-0.227272727273,-0.090909090909
per_question,evidence,Q09,50,item_coverage,0.272727272727,0.636363636364,0.5,0.409090909091,0.227272727273,-0.136363636364,0.136363636364,-0.227272727273,-0.090909090909
per_question,evidence,Q09,50,all_parts_rate,0.0,0.454545454545,0.363636363636,0.181818181818,0.363636363636,-0.090909090909,0.181818181818,-0.272727272727,-0.181818181818
per_question,evidence,Q09,50,benchmark_weighted_strict_score,0.0,0.5,0.470588235294,0.205882352941,0.470588235294,-0.029411764706,0.205882352941,-0.294117647059,-0.264705882353
per_question,evidence,Q09,50,weighted_partial_coverage,0.264705882353,0.691176470588,0.617647058824,0.411764705882,0.352941176471,-0.073529411764,0.147058823529,-0.279411764706,-0.205882352942
per_question,evidence,Q09,50,core_recall,0.0,0.666666666667,0.666666666667,0.333333333333,0.666666666667,0.0,0.333333333333,-0.333333333334,-0.333333333334
per_question,evidence,Q10,1,part_recall,0.0,0.0,0.0,0.076923076923,0.0,0.0,0.076923076923,0.076923076923,0.076923076923
per_question,evidence,Q10,1,item_coverage,0.0,0.0,0.0,0.09375,0.0,0.0,0.09375,0.09375,0.09375
per_question,evidence,Q10,1,all_parts_rate,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0625
per_question,evidence,Q10,1,benchmark_weighted_strict_score,0.0,0.0,0.0,0.086956521739,0.0,0.0,0.086956521739,0.086956521739,0.086956521739
per_question,evidence,Q10,1,weighted_partial_coverage,0.0,0.0,0.0,0.130434782609,0.0,0.0,0.130434782609,0.130434782609,0.130434782609
per_question,evidence,Q10,1,core_recall,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.142857142857,0.142857142857
per_question,evidence,Q10,3,part_recall,0.0,0.0,0.038461538462,0.076923076923,0.038461538462,0.038461538462,0.076923076923,0.076923076923,0.038461538461
per_question,evidence,Q10,3,item_coverage,0.0,0.0,0.0625,0.09375,0.0625,0.0625,0.09375,0.09375,0.03125
per_question,evidence,Q10,3,all_parts_rate,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
per_question,evidence,Q10,3,benchmark_weighted_strict_score,0.0,0.0,0.04347826087,0.086956521739,0.04347826087,0.04347826087,0.086956521739,0.086956521739,0.043478260869
per_question,evidence,Q10,3,weighted_partial_coverage,0.0,0.0,0.04347826087,0.130434782609,0.04347826087,0.04347826087,0.130434782609,0.130434782609,0.086956521739
per_question,evidence,Q10,3,core_recall,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.142857142857,0.142857142857
per_question,evidence,Q10,5,part_recall,0.038461538462,0.153846153846,0.038461538462,0.153846153846,0.0,-0.115384615384,0.115384615384,0.0,0.115384615384
per_question,evidence,Q10,5,item_coverage,0.0625,0.1875,0.0625,0.1875,0.0,-0.125,0.125,0.0,0.125
per_question,evidence,Q10,5,all_parts_rate,0.0625,0.1875,0.0625,0.1875,0.0,-0.125,0.125,0.0,0.125
per_question,evidence,Q10,5,benchmark_weighted_strict_score,0.04347826087,0.260869565217,0.04347826087,0.260869565217,0.0,-0.217391304347,0.217391304347,0.0,0.217391304347
per_question,evidence,Q10,5,weighted_partial_coverage,0.04347826087,0.260869565217,0.04347826087,0.260869565217,0.0,-0.217391304347,0.217391304347,0.0,0.217391304347
per_question,evidence,Q10,5,core_recall,0.0,0.428571428571,0.0,0.428571428571,0.0,-0.428571428571,0.428571428571,0.0,0.428571428571
per_question,evidence,Q10,10,part_recall,0.038461538462,0.269230769231,0.115384615385,0.192307692308,0.076923076923,-0.153846153846,0.153846153846,-0.076923076923,0.076923076923
per_question,evidence,Q10,10,item_coverage,0.0625,0.296875,0.15625,0.25,0.09375,-0.140625,0.1875,-0.046875,0.09375
per_question,evidence,Q10,10,all_parts_rate,0.0625,0.25,0.125,0.25,0.0625,-0.125,0.1875,0.0,0.125
per_question,evidence,Q10,10,benchmark_weighted_strict_score,0.04347826087,0.304347826087,0.130434782609,0.304347826087,0.086956521739,-0.173913043478,0.260869565217,0.0,0.173913043478
per_question,evidence,Q10,10,weighted_partial_coverage,0.04347826087,0.336956521739,0.173913043478,0.304347826087,0.130434782608,-0.163043478261,0.260869565217,-0.032608695652,0.130434782609
per_question,evidence,Q10,10,core_recall,0.0,0.428571428571,0.142857142857,0.428571428571,0.142857142857,-0.285714285714,0.428571428571,0.0,0.285714285714
per_question,evidence,Q10,20,part_recall,0.038461538462,0.307692307692,0.192307692308,0.192307692308,0.153846153846,-0.115384615384,0.153846153846,-0.115384615384,0.0
per_question,evidence,Q10,20,item_coverage,0.0625,0.3125,0.25,0.25,0.1875,-0.0625,0.1875,-0.0625,0.0
per_question,evidence,Q10,20,all_parts_rate,0.0625,0.25,0.25,0.25,0.1875,0.0,0.1875,0.0,0.0
per_question,evidence,Q10,20,benchmark_weighted_strict_score,0.04347826087,0.304347826087,0.304347826087,0.304347826087,0.260869565217,0.0,0.260869565217,0.0,0.0
per_question,evidence,Q10,20,weighted_partial_coverage,0.04347826087,0.347826086957,0.304347826087,0.304347826087,0.260869565217,-0.04347826087,0.260869565217,-0.04347826087,0.0
per_question,evidence,Q10,20,core_recall,0.0,0.428571428571,0.428571428571,0.428571428571,0.428571428571,0.0,0.428571428571,0.0,0.0
per_question,evidence,Q10,50,part_recall,0.230769230769,0.346153846154,0.346153846154,0.384615384615,0.115384615385,0.0,0.153846153846,0.038461538461,0.038461538461
per_question,evidence,Q10,50,item_coverage,0.265625,0.34375,0.34375,0.359375,0.078125,0.0,0.09375,0.015625,0.015625
per_question,evidence,Q10,50,all_parts_rate,0.25,0.3125,0.3125,0.3125,0.0625,0.0,0.0625,0.0,0.0
per_question,evidence,Q10,50,benchmark_weighted_strict_score,0.304347826087,0.347826086957,0.347826086957,0.347826086957,0.04347826087,0.0,0.04347826087,0.0,0.0
per_question,evidence,Q10,50,weighted_partial_coverage,0.315217391304,0.369565217391,0.369565217391,0.380434782609,0.054347826087,0.0,0.065217391305,0.010869565218,0.010869565218
per_question,evidence,Q10,50,core_recall,0.428571428571,0.428571428571,0.428571428571,0.428571428571,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,1,part_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,1,item_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,1,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,1,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,1,weighted_partial_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,1,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,3,part_recall,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.285714285714,0.285714285714,0.285714285714
per_question,evidence,Q12,3,item_coverage,0.0,0.0,0.0,0.318181818182,0.0,0.0,0.318181818182,0.318181818182,0.318181818182
per_question,evidence,Q12,3,all_parts_rate,0.0,0.0,0.0,0.272727272727,0.0,0.0,0.272727272727,0.272727272727,0.272727272727
per_question,evidence,Q12,3,benchmark_weighted_strict_score,0.0,0.0,0.0,0.209302325581,0.0,0.0,0.209302325581,0.209302325581,0.209302325581
per_question,evidence,Q12,3,weighted_partial_coverage,0.0,0.0,0.0,0.279069767442,0.0,0.0,0.279069767442,0.279069767442,0.279069767442
per_question,evidence,Q12,3,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,5,part_recall,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.285714285714,0.285714285714,0.285714285714
per_question,evidence,Q12,5,item_coverage,0.0,0.0,0.0,0.318181818182,0.0,0.0,0.318181818182,0.318181818182,0.318181818182
per_question,evidence,Q12,5,all_parts_rate,0.0,0.0,0.0,0.272727272727,0.0,0.0,0.272727272727,0.272727272727,0.272727272727
per_question,evidence,Q12,5,benchmark_weighted_strict_score,0.0,0.0,0.0,0.209302325581,0.0,0.0,0.209302325581,0.209302325581,0.209302325581
per_question,evidence,Q12,5,weighted_partial_coverage,0.0,0.0,0.0,0.279069767442,0.0,0.0,0.279069767442,0.279069767442,0.279069767442
per_question,evidence,Q12,5,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,10,part_recall,0.285714285714,0.0,0.0,0.285714285714,-0.285714285714,0.0,0.0,0.285714285714,0.285714285714
per_question,evidence,Q12,10,item_coverage,0.318181818182,0.0,0.0,0.318181818182,-0.318181818182,0.0,0.0,0.318181818182,0.318181818182
per_question,evidence,Q12,10,all_parts_rate,0.272727272727,0.0,0.0,0.272727272727,-0.272727272727,0.0,0.0,0.272727272727,0.272727272727
per_question,evidence,Q12,10,benchmark_weighted_strict_score,0.209302325581,0.0,0.0,0.209302325581,-0.209302325581,0.0,0.0,0.209302325581,0.209302325581
per_question,evidence,Q12,10,weighted_partial_coverage,0.279069767442,0.0,0.0,0.279069767442,-0.279069767442,0.0,0.0,0.279069767442,0.279069767442
per_question,evidence,Q12,10,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,20,part_recall,0.285714285714,0.0,0.0,0.285714285714,-0.285714285714,0.0,0.0,0.285714285714,0.285714285714
per_question,evidence,Q12,20,item_coverage,0.318181818182,0.0,0.0,0.318181818182,-0.318181818182,0.0,0.0,0.318181818182,0.318181818182
per_question,evidence,Q12,20,all_parts_rate,0.272727272727,0.0,0.0,0.272727272727,-0.272727272727,0.0,0.0,0.272727272727,0.272727272727
per_question,evidence,Q12,20,benchmark_weighted_strict_score,0.209302325581,0.0,0.0,0.209302325581,-0.209302325581,0.0,0.0,0.209302325581,0.209302325581
per_question,evidence,Q12,20,weighted_partial_coverage,0.279069767442,0.0,0.0,0.279069767442,-0.279069767442,0.0,0.0,0.279069767442,0.279069767442
per_question,evidence,Q12,20,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q12,50,part_recall,0.5,0.142857142857,0.5,0.428571428571,0.0,0.357142857143,-0.071428571429,0.285714285714,-0.071428571429
per_question,evidence,Q12,50,item_coverage,0.545454545455,0.136363636364,0.545454545455,0.454545454545,0.0,0.409090909091,-0.09090909091,0.318181818181,-0.09090909091
per_question,evidence,Q12,50,all_parts_rate,0.545454545455,0.090909090909,0.545454545455,0.363636363636,0.0,0.454545454546,-0.181818181819,0.272727272727,-0.181818181819
per_question,evidence,Q12,50,benchmark_weighted_strict_score,0.627906976744,0.06976744186,0.627906976744,0.279069767442,0.0,0.558139534884,-0.348837209302,0.209302325582,-0.348837209302
per_question,evidence,Q12,50,weighted_partial_coverage,0.627906976744,0.104651162791,0.627906976744,0.383720930233,0.0,0.523255813953,-0.244186046511,0.279069767442,-0.244186046511
per_question,evidence,Q12,50,core_recall,0.75,0.0,0.75,0.0,0.0,0.75,-0.75,0.0,-0.75
per_question,evidence,Q14,1,part_recall,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.24,0.24
per_question,evidence,Q14,1,item_coverage,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.233333333333,0.233333333333,0.233333333333
per_question,evidence,Q14,1,all_parts_rate,0.0,0.0,0.0,0.066666666667,0.0,0.0,0.066666666667,0.066666666667,0.066666666667
per_question,evidence,Q14,1,benchmark_weighted_strict_score,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.047619047619
per_question,evidence,Q14,1,weighted_partial_coverage,0.0,0.0,0.0,0.238095238095,0.0,0.0,0.238095238095,0.238095238095,0.238095238095
per_question,evidence,Q14,1,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q14,3,part_recall,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.24,0.24
per_question,evidence,Q14,3,item_coverage,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.233333333333,0.233333333333,0.233333333333
per_question,evidence,Q14,3,all_parts_rate,0.0,0.0,0.0,0.066666666667,0.0,0.0,0.066666666667,0.066666666667,0.066666666667
per_question,evidence,Q14,3,benchmark_weighted_strict_score,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.047619047619
per_question,evidence,Q14,3,weighted_partial_coverage,0.0,0.0,0.0,0.238095238095,0.0,0.0,0.238095238095,0.238095238095,0.238095238095
per_question,evidence,Q14,3,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q14,5,part_recall,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.24,0.24
per_question,evidence,Q14,5,item_coverage,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.233333333333,0.233333333333,0.233333333333
per_question,evidence,Q14,5,all_parts_rate,0.0,0.0,0.0,0.066666666667,0.0,0.0,0.066666666667,0.066666666667,0.066666666667
per_question,evidence,Q14,5,benchmark_weighted_strict_score,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.047619047619
per_question,evidence,Q14,5,weighted_partial_coverage,0.0,0.0,0.0,0.238095238095,0.0,0.0,0.238095238095,0.238095238095,0.238095238095
per_question,evidence,Q14,5,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q14,10,part_recall,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.32,0.32
per_question,evidence,Q14,10,item_coverage,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3
per_question,evidence,Q14,10,all_parts_rate,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.133333333333,0.133333333333,0.133333333333
per_question,evidence,Q14,10,benchmark_weighted_strict_score,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.142857142857,0.142857142857
per_question,evidence,Q14,10,weighted_partial_coverage,0.0,0.0,0.0,0.309523809524,0.0,0.0,0.309523809524,0.309523809524,0.309523809524
per_question,evidence,Q14,10,core_recall,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.166666666667,0.166666666667
per_question,evidence,Q14,20,part_recall,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.32,0.32
per_question,evidence,Q14,20,item_coverage,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3
per_question,evidence,Q14,20,all_parts_rate,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.133333333333,0.133333333333,0.133333333333
per_question,evidence,Q14,20,benchmark_weighted_strict_score,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.142857142857,0.142857142857
per_question,evidence,Q14,20,weighted_partial_coverage,0.0,0.0,0.0,0.309523809524,0.0,0.0,0.309523809524,0.309523809524,0.309523809524
per_question,evidence,Q14,20,core_recall,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.166666666667,0.166666666667
per_question,evidence,Q14,50,part_recall,0.24,0.08,0.08,0.32,-0.16,0.0,0.08,0.24,0.24
per_question,evidence,Q14,50,item_coverage,0.233333333333,0.066666666667,0.066666666667,0.3,-0.166666666666,0.0,0.066666666667,0.233333333333,0.233333333333
per_question,evidence,Q14,50,all_parts_rate,0.066666666667,0.0,0.0,0.133333333333,-0.066666666667,0.0,0.066666666666,0.133333333333,0.133333333333
per_question,evidence,Q14,50,benchmark_weighted_strict_score,0.047619047619,0.0,0.0,0.142857142857,-0.047619047619,0.0,0.095238095238,0.142857142857,0.142857142857
per_question,evidence,Q14,50,weighted_partial_coverage,0.238095238095,0.071428571429,0.071428571429,0.309523809524,-0.166666666666,0.0,0.071428571429,0.238095238095,0.238095238095
per_question,evidence,Q14,50,core_recall,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.166666666667,0.166666666667
per_question,evidence,Q15,1,part_recall,0.029411764706,0.0,0.0,0.029411764706,-0.029411764706,0.0,0.0,0.029411764706,0.029411764706
per_question,evidence,Q15,1,item_coverage,0.035714285714,0.0,0.0,0.035714285714,-0.035714285714,0.0,0.0,0.035714285714,0.035714285714
per_question,evidence,Q15,1,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,1,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,1,weighted_partial_coverage,0.044117647059,0.0,0.0,0.044117647059,-0.044117647059,0.0,0.0,0.044117647059,0.044117647059
per_question,evidence,Q15,1,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,3,part_recall,0.058823529412,0.088235294118,0.0,0.147058823529,-0.058823529412,-0.088235294118,0.088235294117,0.058823529411,0.147058823529
per_question,evidence,Q15,3,item_coverage,0.071428571429,0.071428571429,0.0,0.142857142857,-0.071428571429,-0.071428571429,0.071428571428,0.071428571428,0.142857142857
per_question,evidence,Q15,3,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,3,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,3,weighted_partial_coverage,0.088235294118,0.069852941176,0.0,0.158088235294,-0.088235294118,-0.069852941176,0.069852941176,0.088235294118,0.158088235294
per_question,evidence,Q15,3,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,5,part_recall,0.058823529412,0.088235294118,0.0,0.147058823529,-0.058823529412,-0.088235294118,0.088235294117,0.058823529411,0.147058823529
per_question,evidence,Q15,5,item_coverage,0.071428571429,0.071428571429,0.0,0.142857142857,-0.071428571429,-0.071428571429,0.071428571428,0.071428571428,0.142857142857
per_question,evidence,Q15,5,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,5,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,5,weighted_partial_coverage,0.088235294118,0.069852941176,0.0,0.158088235294,-0.088235294118,-0.069852941176,0.069852941176,0.088235294118,0.158088235294
per_question,evidence,Q15,5,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,10,part_recall,0.088235294118,0.176470588235,0.058823529412,0.411764705882,-0.029411764706,-0.117647058823,0.323529411764,0.235294117647,0.35294117647
per_question,evidence,Q15,10,item_coverage,0.107142857143,0.142857142857,0.071428571429,0.357142857143,-0.035714285714,-0.071428571428,0.25,0.214285714286,0.285714285714
per_question,evidence,Q15,10,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,10,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,10,weighted_partial_coverage,0.132352941176,0.139705882353,0.088235294118,0.367647058824,-0.044117647058,-0.051470588235,0.235294117648,0.227941176471,0.279411764706
per_question,evidence,Q15,10,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,20,part_recall,0.323529411765,0.382352941176,0.176470588235,0.558823529412,-0.14705882353,-0.205882352941,0.235294117647,0.176470588236,0.382352941177
per_question,evidence,Q15,20,item_coverage,0.357142857143,0.321428571429,0.178571428571,0.5,-0.178571428572,-0.142857142858,0.142857142857,0.178571428571,0.321428571429
per_question,evidence,Q15,20,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,20,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,20,weighted_partial_coverage,0.360294117647,0.323529411765,0.202205882353,0.525735294118,-0.158088235294,-0.121323529412,0.165441176471,0.202205882353,0.323529411765
per_question,evidence,Q15,20,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q15,50,part_recall,0.558823529412,0.529411764706,0.5,0.676470588235,-0.058823529412,-0.029411764706,0.117647058823,0.147058823529,0.176470588235
per_question,evidence,Q15,50,item_coverage,0.607142857143,0.464285714286,0.5,0.714285714286,-0.107142857143,0.035714285714,0.107142857143,0.25,0.214285714286
per_question,evidence,Q15,50,all_parts_rate,0.142857142857,0.0,0.0,0.142857142857,-0.142857142857,0.0,0.0,0.142857142857,0.142857142857
per_question,evidence,Q15,50,benchmark_weighted_strict_score,0.088235294118,0.0,0.0,0.088235294118,-0.088235294118,0.0,0.0,0.088235294118,0.088235294118
