domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
evidence,Q10,10,X2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b448abd2fe322a29""],""P02"":[""0d90ceeeffa01abc""]}","{""P01"":[""b448abd2fe322a29""],""P02"":[""0d90ceeeffa01abc""]}","[""2766fe681d182071"",""a8e515879b50c710"",""6728f968c69afa22"",""20b1aac4959d3bba"",""6793b711b7fa258c"",""f96694178c466a1f"",""7ed3f43c3fafd371"",""f6dd681f7d1e7161"",""cd43ad63db9cabc4"",""1c5e3e4c3ac2309f""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X3,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","[""2766fe681d182071"",""a8e515879b50c710"",""6728f968c69afa22"",""20b1aac4959d3bba"",""6793b711b7fa258c"",""f96694178c466a1f"",""7ed3f43c3fafd371"",""f6dd681f7d1e7161"",""cd43ad63db9cabc4"",""1c5e3e4c3ac2309f""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""bff202eff88457f6""],""P02"":[""b4efe4ad5d1fb104""]}","{""P01"":[""bff202eff88457f6""],""P02"":[""b4efe4ad5d1fb104""]}","[""2766fe681d182071"",""a8e515879b50c710"",""6728f968c69afa22"",""20b1aac4959d3bba"",""6793b711b7fa258c"",""f96694178c466a1f"",""7ed3f43c3fafd371"",""f6dd681f7d1e7161"",""cd43ad63db9cabc4"",""1c5e3e4c3ac2309f""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X5,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""f0db369c68121f7b""],""P02"":[""d1334881fba376c4""]}","{""P01"":[""f0db369c68121f7b""],""P02"":[""d1334881fba376c4""]}","[""2766fe681d182071"",""a8e515879b50c710"",""6728f968c69afa22"",""20b1aac4959d3bba"",""6793b711b7fa258c"",""f96694178c466a1f"",""7ed3f43c3fafd371"",""f6dd681f7d1e7161"",""cd43ad63db9cabc4"",""1c5e3e4c3ac2309f""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X6,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""d54cf101d7728fe8""],""P02"":[""d062ea62c0c7a087""],""P03"":[""a48e6b83a0ab404c""],""P04"":[""4b168a2331d5092a""]}","{""P01"":[""d54cf101d7728fe8""],""P02"":[""d062ea62c0c7a087""],""P03"":[""a48e6b83a0ab404c""],""P04"":[""4b168a2331d5092a""]}","[""2766fe681d182071"",""a8e515879b50c710"",""6728f968c69afa22"",""20b1aac4959d3bba"",""6793b711b7fa258c"",""f96694178c466a1f"",""7ed3f43c3fafd371"",""f6dd681f7d1e7161"",""cd43ad63db9cabc4"",""1c5e3e4c3ac2309f""]",True,30,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q12,10,E01,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""6eab04595fe303b6""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""6eab04595fe303b6""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,27,relevant_chunk_below_k
evidence,Q12,10,E02,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,43,relevant_chunk_below_k
evidence,Q12,10,E03,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,43,relevant_chunk_below_k
evidence,Q12,10,E04,,missed,1,0,"[""P01""]","{""P01"":[""0eedae59648bc4e6""]}","{""P01"":[""0eedae59648bc4e6""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q12,10,E05,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""a7bf7843848a38f7""],""P02"":[""0eedae59648bc4e6""]}","{""P01"":[""a7bf7843848a38f7""],""P02"":[""0eedae59648bc4e6""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q12,10,E06,,missed,1,0,"[""P01""]","{""P01"":[""a7bf7843848a38f7""]}","{""P01"":[""a7bf7843848a38f7""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q12,10,E07,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""8c05d5174f59448e""],""P02"":[""7b2aecb6f4439586""]}","{""P01"":[""8c05d5174f59448e""],""P02"":[""7b2aecb6f4439586""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",True,,correct_document_wrong_chunk
evidence,Q12,10,E08,,missed,1,0,"[""P01""]","{""P01"":[""6eab04595fe303b6""]}","{""P01"":[""6eab04595fe303b6""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,27,relevant_chunk_below_k
evidence,Q12,10,E09,,missed,1,0,"[""P01""]","{""P01"":[""6eab04595fe303b6""]}","{""P01"":[""6eab04595fe303b6""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,27,relevant_chunk_below_k
evidence,Q12,10,E10,,missed,1,0,"[""P01""]","{""P01"":[""6eab04595fe303b6""]}","{""P01"":[""6eab04595fe303b6""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,27,relevant_chunk_below_k
evidence,Q12,10,E11,,missed,1,0,"[""P01""]","{""P01"":[""8c05d5174f59448e""]}","{""P01"":[""8c05d5174f59448e""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""4a37a560903e7228"",""761e1ad379826c96"",""2766fe681d182071"",""ff5258b5f8879f56"",""a8e515879b50c710"",""6728f968c69afa22"",""ac434f4abb73b840"",""57c7d0bd43954a0c""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,C1,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,C2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""6f45839ef280a11c""]}","{""P01"":[""874f02d4f152c4a1""],""P02"":[""6f45839ef280a11c""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,C3,,missed,1,0,"[""P01""]","{""P01"":[""874f02d4f152c4a1""]}","{""P01"":[""874f02d4f152c4a1""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,C4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""895465f2b7486687""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""895465f2b7486687""],""P02"":[""130fcc4fc2110081""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,50,relevant_chunk_below_k
evidence,Q14,10,C5,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""895465f2b7486687""],""P02"":[""6f45839ef280a11c""]}","{""P01"":[""895465f2b7486687""],""P02"":[""6f45839ef280a11c""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,50,relevant_chunk_below_k
evidence,Q14,10,C6,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""6f45839ef280a11c""],""P02"":[""c08e5822b982dae1""]}","{""P01"":[""6f45839ef280a11c""],""P02"":[""c08e5822b982dae1""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,C7,,missed,1,0,"[""P01""]","{""P01"":[""130fcc4fc2110081""]}","{""P01"":[""130fcc4fc2110081""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,P1,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,P2,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,P3,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,X1,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,X2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,X3,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,X4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,X5,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","[""39984929e14bfe9e"",""6d249c30657f31bf"",""2766fe681d182071"",""a8e515879b50c710"",""ac434f4abb73b840"",""e4c7e0d357bae9e7"",""4b168a2331d5092a"",""19dd4ba4a3498969"",""075fc641aa34013f"",""6728f968c69afa22""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q15,10,E01,,partial,4,2,"[""P01"",""P02""]","{""P01"":[""14a099c112459c2a""],""P02"":[""6eab04595fe303b6""],""P03"":[""6793b711b7fa258c""],""P04"":[""130fcc4fc2110081""]}","{""P01"":[""14a099c112459c2a""],""P02"":[""6eab04595fe303b6""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,17,multi_part_partial_hit;relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E02,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,34,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E03,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,24,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E04,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""ea87efff75d109d8""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P04"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""ea87efff75d109d8""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P04"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,19,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E05,,missed,8,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06"",""P07"",""P08""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,19,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E06,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,34,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E08,,missed,8,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06"",""P07"",""P08""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","[""981eb292c6b564c5"",""03ae2b58469450a7"",""f96694178c466a1f"",""cf59894b097d0a43"",""e5efb84cd87d6e58"",""aea03251b090fb5d"",""6793b711b7fa258c"",""130fcc4fc2110081"",""c08e5822b982dae1"",""b3f248882dc7a687""]",True,19,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q16,10,E01,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",True,42,relevant_chunk_below_k;correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,10,E02,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6f45839ef280a11c""]}","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6f45839ef280a11c""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",True,46,relevant_chunk_below_k;correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,10,E03,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""c940e45164b9682b""],""P02"":[""79ddd90f5c73467d""],""P03"":[""6e776edb42ae8862""]}","{""P01"":[""c940e45164b9682b""],""P02"":[""79ddd90f5c73467d""],""P03"":[""6e776edb42ae8862""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",True,42,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q16,10,E04,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b448abd2fe322a29""],""P04"":[""ea87efff75d109d8""],""P05"":[""a7bf7843848a38f7""],""P06"":[""895465f2b7486687""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b448abd2fe322a29""],""P04"":[""ea87efff75d109d8""],""P05"":[""a7bf7843848a38f7""],""P06"":[""895465f2b7486687""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",True,42,relevant_chunk_below_k;correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,10,E05,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""8c05d5174f59448e""],""P04"":[""6f45839ef280a11c""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""8c05d5174f59448e""],""P04"":[""6f45839ef280a11c""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",False,,no_relevant_document_in_top50
evidence,Q16,10,E07,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",True,42,relevant_chunk_below_k;correct_document_wrong_chunk;no_relevant_document_in_top50
evidence,Q16,10,E08,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""6e776edb42ae8862""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""6f45839ef280a11c""]}","{""P01"":[""6e776edb42ae8862""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""6f45839ef280a11c""]}","[""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""93e85e00700f86a8"",""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""f6c06a03f262b66d"",""d9d340e3f0b87b61"",""0092947ac4b1ebc2"",""fc8eed03351b9373"",""a35a2f866d18fd19""]",True,42,relevant_chunk_below_k;correct_document_wrong_chunk;no_relevant_document_in_top50
