domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
evidence,Q10,10,X3,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""]}","[""cd43ad63db9cabc4"",""8c776f12b68236bb"",""6793b711b7fa258c"",""e5efb84cd87d6e58"",""337edb735648a4b3"",""20b1aac4959d3bba"",""f96694178c466a1f"",""14a099c112459c2a"",""8065af740ccebfd5"",""6728f968c69afa22""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""bff202eff88457f6""],""P02"":[""b4efe4ad5d1fb104""]}","{""P01"":[""bff202eff88457f6""],""P02"":[""b4efe4ad5d1fb104""]}","[""cd43ad63db9cabc4"",""8c776f12b68236bb"",""6793b711b7fa258c"",""e5efb84cd87d6e58"",""337edb735648a4b3"",""20b1aac4959d3bba"",""f96694178c466a1f"",""14a099c112459c2a"",""8065af740ccebfd5"",""6728f968c69afa22""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X5,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""f0db369c68121f7b""],""P02"":[""d1334881fba376c4""]}","{""P01"":[""f0db369c68121f7b""],""P02"":[""d1334881fba376c4""]}","[""cd43ad63db9cabc4"",""8c776f12b68236bb"",""6793b711b7fa258c"",""e5efb84cd87d6e58"",""337edb735648a4b3"",""20b1aac4959d3bba"",""f96694178c466a1f"",""14a099c112459c2a"",""8065af740ccebfd5"",""6728f968c69afa22""]",True,,correct_document_wrong_chunk
evidence,Q10,10,X6,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""d54cf101d7728fe8""],""P02"":[""d062ea62c0c7a087""],""P03"":[""a48e6b83a0ab404c""],""P04"":[""4b168a2331d5092a""]}","{""P01"":[""d54cf101d7728fe8""],""P02"":[""d062ea62c0c7a087""],""P03"":[""a48e6b83a0ab404c""],""P04"":[""4b168a2331d5092a""]}","[""cd43ad63db9cabc4"",""8c776f12b68236bb"",""6793b711b7fa258c"",""e5efb84cd87d6e58"",""337edb735648a4b3"",""20b1aac4959d3bba"",""f96694178c466a1f"",""14a099c112459c2a"",""8065af740ccebfd5"",""6728f968c69afa22""]",True,21,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q12,10,E01,,partial,2,1,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""6eab04595fe303b6""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q12,10,E02,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,,correct_document_wrong_chunk
evidence,Q12,10,E03,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,,correct_document_wrong_chunk
evidence,Q12,10,E04,,missed,1,0,"[""P01""]","{""P01"":[""0eedae59648bc4e6""]}","{""P01"":[""0eedae59648bc4e6""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,,correct_document_wrong_chunk
evidence,Q12,10,E05,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""a7bf7843848a38f7""],""P02"":[""0eedae59648bc4e6""]}","{""P01"":[""a7bf7843848a38f7""],""P02"":[""0eedae59648bc4e6""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,25,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q12,10,E06,,missed,1,0,"[""P01""]","{""P01"":[""a7bf7843848a38f7""]}","{""P01"":[""a7bf7843848a38f7""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,25,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q12,10,E07,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""8c05d5174f59448e""],""P02"":[""7b2aecb6f4439586""]}","{""P01"":[""8c05d5174f59448e""],""P02"":[""7b2aecb6f4439586""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,,correct_document_wrong_chunk
evidence,Q12,10,E11,,missed,1,0,"[""P01""]","{""P01"":[""8c05d5174f59448e""]}","{""P01"":[""8c05d5174f59448e""]}","[""130fcc4fc2110081"",""6eab04595fe303b6"",""425bd254a5669805"",""39984929e14bfe9e"",""83788a7d1f73dac7"",""57c7d0bd43954a0c"",""03ae2b58469450a7"",""20b1aac4959d3bba"",""c4fd7b51eb5a1b48"",""895465f2b7486687""]",True,,correct_document_wrong_chunk
evidence,Q14,10,C1,,partial,2,1,"[""P01""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""874f02d4f152c4a1""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q14,10,C2,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""6f45839ef280a11c""]}","{""P01"":[""874f02d4f152c4a1""],""P02"":[""6f45839ef280a11c""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,correct_document_wrong_chunk
evidence,Q14,10,C3,,missed,1,0,"[""P01""]","{""P01"":[""874f02d4f152c4a1""]}","{""P01"":[""874f02d4f152c4a1""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,correct_document_wrong_chunk
evidence,Q14,10,C5,,partial,2,1,"[""P02""]","{""P01"":[""895465f2b7486687""],""P02"":[""6f45839ef280a11c""]}","{""P02"":[""6f45839ef280a11c""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q14,10,C6,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""6f45839ef280a11c""],""P02"":[""c08e5822b982dae1""]}","{""P01"":[""6f45839ef280a11c""],""P02"":[""c08e5822b982dae1""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,correct_document_wrong_chunk
evidence,Q14,10,P1,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,P2,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,P3,,missed,1,0,"[""P01""]","{""P01"":[""eb7ce4994d2626b3""]}","{""P01"":[""eb7ce4994d2626b3""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",False,,relevant_document_below_k_wrong_chunk
evidence,Q14,10,X1,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,correct_document_wrong_chunk
evidence,Q14,10,X2,,partial,2,1,"[""P01""]","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""6eab04595fe303b6""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",False,,multi_part_partial_hit
evidence,Q14,10,X3,,partial,2,1,"[""P01""]","{""P01"":[""6eab04595fe303b6""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""6eab04595fe303b6""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",False,,multi_part_partial_hit
evidence,Q14,10,X4,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,correct_document_wrong_chunk
evidence,Q14,10,X5,,partial,2,1,"[""P01""]","{""P01"":[""874f02d4f152c4a1""],""P02"":[""130fcc4fc2110081""]}","{""P01"":[""874f02d4f152c4a1""]}","[""130fcc4fc2110081"",""c4fd7b51eb5a1b48"",""425bd254a5669805"",""83788a7d1f73dac7"",""39984929e14bfe9e"",""895465f2b7486687"",""20b1aac4959d3bba"",""57c7d0bd43954a0c"",""a70b8c1ea6cf1072"",""4e4e88aa017de379""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q15,10,E01,,partial,4,2,"[""P01"",""P03""]","{""P01"":[""14a099c112459c2a""],""P02"":[""6eab04595fe303b6""],""P03"":[""6793b711b7fa258c""],""P04"":[""130fcc4fc2110081""]}","{""P01"":[""14a099c112459c2a""],""P03"":[""6793b711b7fa258c""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",True,13,multi_part_partial_hit;relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E02,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",True,19,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E03,,partial,4,2,"[""P01"",""P02""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",False,,multi_part_partial_hit
evidence,Q15,10,E04,,partial,4,2,"[""P01"",""P02""]","{""P01"":[""ea87efff75d109d8""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P04"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""ea87efff75d109d8""],""P02"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",True,19,multi_part_partial_hit;relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E05,,partial,8,4,"[""P01"",""P02"",""P05"",""P06""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",True,19,multi_part_partial_hit;relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E06,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","{""P01"":[""eb7ce4994d2626b3""],""P02"":[""874f02d4f152c4a1""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",True,32,relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q15,10,E08,,partial,8,4,"[""P01"",""P02"",""P05"",""P06""]","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P03"":[""a7bf7843848a38f7"",""eb7ce4994d2626b3""],""P04"":[""8c05d5174f59448e"",""eb7ce4994d2626b3""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""],""P07"":[""895465f2b7486687"",""874f02d4f152c4a1""],""P08"":[""6f45839ef280a11c"",""874f02d4f152c4a1""]}","{""P01"":[""b5272f2c7da88973""],""P02"":[""b3408b8474c51e96""],""P05"":[""ea87efff75d109d8""],""P06"":[""10b5f2f74c4f4541""]}","[""6eab04595fe303b6"",""130fcc4fc2110081"",""8c05d5174f59448e"",""b3f248882dc7a687"",""c08e5822b982dae1"",""6f45839ef280a11c"",""cd43ad63db9cabc4"",""895465f2b7486687"",""a7bf7843848a38f7"",""e5efb84cd87d6e58""]",True,19,multi_part_partial_hit;relevant_chunk_below_k;correct_document_wrong_chunk
evidence,Q16,10,E01,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,30,relevant_chunk_below_k;no_relevant_document_in_top50
evidence,Q16,10,E02,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6f45839ef280a11c""]}","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,43,relevant_chunk_below_k;no_relevant_document_in_top50
evidence,Q16,10,E03,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""c940e45164b9682b""],""P02"":[""79ddd90f5c73467d""],""P03"":[""6e776edb42ae8862""]}","{""P01"":[""c940e45164b9682b""],""P02"":[""79ddd90f5c73467d""],""P03"":[""6e776edb42ae8862""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,30,relevant_chunk_below_k
evidence,Q16,10,E04,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b448abd2fe322a29""],""P04"":[""ea87efff75d109d8""],""P05"":[""a7bf7843848a38f7""],""P06"":[""895465f2b7486687""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b448abd2fe322a29""],""P04"":[""ea87efff75d109d8""],""P05"":[""a7bf7843848a38f7""],""P06"":[""895465f2b7486687""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,30,relevant_chunk_below_k;no_relevant_document_in_top50
evidence,Q16,10,E05,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""8c05d5174f59448e""],""P04"":[""6f45839ef280a11c""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""8c05d5174f59448e""],""P04"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,,no_relevant_document_in_top50
evidence,Q16,10,E06,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,14,relevant_chunk_below_k
evidence,Q16,10,E07,,missed,6,0,"[""P01"",""P02"",""P03"",""P04"",""P05"",""P06""]","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","{""P01"":[""79ddd90f5c73467d""],""P02"":[""6e776edb42ae8862""],""P03"":[""b3408b8474c51e96""],""P04"":[""10b5f2f74c4f4541""],""P05"":[""8c05d5174f59448e""],""P06"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,30,relevant_chunk_below_k;no_relevant_document_in_top50
evidence,Q16,10,E08,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""6e776edb42ae8862""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""6f45839ef280a11c""]}","{""P01"":[""6e776edb42ae8862""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""6f45839ef280a11c""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,30,relevant_chunk_below_k;no_relevant_document_in_top50
evidence,Q16,10,E09,,missed,3,0,"[""P01"",""P02"",""P03""]","{""P01"":[""3e9b386d72ec488d""],""P02"":[""66a2dbe9fa036e7f""],""P03"":[""6e776edb42ae8862""]}","{""P01"":[""3e9b386d72ec488d""],""P02"":[""66a2dbe9fa036e7f""],""P03"":[""6e776edb42ae8862""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,29,relevant_chunk_below_k
evidence,Q16,10,E10,,missed,5,0,"[""P01"",""P02"",""P03"",""P04"",""P05""]","{""P01"":[""83f118467efc5728""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6eab04595fe303b6""],""P05"":[""130fcc4fc2110081""]}","{""P01"":[""83f118467efc5728""],""P02"":[""b3408b8474c51e96""],""P03"":[""10b5f2f74c4f4541""],""P04"":[""6eab04595fe303b6""],""P05"":[""130fcc4fc2110081""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,41,relevant_chunk_below_k;no_relevant_document_in_top50
evidence,Q16,10,E11,,missed,4,0,"[""P01"",""P02"",""P03"",""P04""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""10b5f2f74c4f4541""],""P03"":[""eb7ce4994d2626b3""],""P04"":[""874f02d4f152c4a1""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""e81846fbb1fa2e60"",""7e29f360dd5f08f9"",""4b04dffda8ce0215"",""275453eddf945d7d"",""e0697781b96dce25""]",False,,no_relevant_document_in_top50
numeric,Q01,10,F001,G1,missed,1,0,"[""F001""]","{""F001"":[""79ddd90f5c73467d""]}","{""F001"":[""79ddd90f5c73467d""]}","[""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""e11153b1bfb5ab46"",""568c3a9a7151aea4"",""a35a2f866d18fd19"",""c2dd3127ada7a30d"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""d9d340e3f0b87b61"",""e81846fbb1fa2e60""]",True,38,relevant_chunk_below_k;correct_document_wrong_chunk
numeric,Q01,10,F002,G2,missed,1,0,"[""F002""]","{""F002"":[""79ddd90f5c73467d""]}","{""F002"":[""79ddd90f5c73467d""]}","[""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""e11153b1bfb5ab46"",""568c3a9a7151aea4"",""a35a2f866d18fd19"",""c2dd3127ada7a30d"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""d9d340e3f0b87b61"",""e81846fbb1fa2e60""]",True,38,relevant_chunk_below_k;correct_document_wrong_chunk
